"";"Fecha & Hora";"O3";"dia";"hora";"hora_normada"
"403";2019-04-07 12:00:00;"54,4603814";"7";81;3,35416666666667
"404";2019-04-07 13:00:00;"56,50068388";"7";82;3,39583333333333
"405";2019-04-07 14:00:00;"53,83259603";"7";83;3,4375
"406";2019-04-07 15:00:00;"51,18412647";"7";84;3,47916666666667
"407";2019-04-07 16:00:00;"52,38084235";"7";85;3,52083333333333
"408";2019-04-07 17:00:00;"47,7313069";"7";86;3,5625
"409";2019-04-07 18:00:00;"28,72118097";"7";87;3,60416666666667
"410";2019-04-07 19:00:00;"16,59707589";"7";88;3,64583333333333
"411";2019-04-07 20:00:00;"8,612430633";"7";89;3,6875
"412";2019-04-07 21:00:00;"8,200446479";"7";90;3,72916666666667
"413";2019-04-07 22:00:00;"7,768844033";"7";91;3,77083333333333
"414";2019-04-07 23:00:00;"8,573194047";"7";92;3,8125
"415";2019-04-08 01:00:00;"7,827698912";"8";70;2,89583333333333
"416";2019-04-08 02:00:00;"8,023881842";"8";71;2,9375
"417";2019-04-08 03:00:00;"7,729607447";"8";72;2,97916666666667
"418";2019-04-08 04:00:00;"7,35685988";"8";73;3,02083333333333
"419";2019-04-08 05:00:00;"7,513806224";"8";74;3,0625
"420";2019-04-08 06:00:00;"7,965026963";"8";75;3,10416666666667
"421";2019-04-08 07:00:00;"7,474569638";"8";76;3,14583333333333
"422";2019-04-08 08:00:00;"7,808080619";"8";77;3,1875
"423";2019-04-08 09:00:00;"10,51540506";"8";78;3,22916666666667
"424";2019-04-08 10:00:00;"22,48256379";"8";79;3,27083333333333
"425";2019-04-08 11:00:00;"ND";"8";80;3,3125
"426";2019-04-08 12:00:00;"ND";"8";81;3,35416666666667
"427";2019-04-08 13:00:00;"ND";"8";82;3,39583333333333
"428";2019-04-08 14:00:00;"ND";"8";83;3,4375
"429";2019-04-08 15:00:00;"ND";"8";84;3,47916666666667
"430";2019-04-08 16:00:00;"ND";"8";85;3,52083333333333
"431";2019-04-08 17:00:00;"ND";"8";86;3,5625
"432";2019-04-08 18:00:00;"ND";"8";87;3,60416666666667
"433";2019-04-08 19:00:00;"ND";"8";88;3,64583333333333
"434";2019-04-08 20:00:00;"ND";"8";89;3,6875
"435";2019-04-08 21:00:00;"ND";"8";90;3,72916666666667
"436";2019-04-08 22:00:00;"ND";"8";91;3,77083333333333
"437";2019-04-08 23:00:00;"ND";"8";92;3,8125
"438";2019-04-09 01:00:00;"ND";"9";70;2,89583333333333
"439";2019-04-09 02:00:00;"ND";"9";71;2,9375
"440";2019-04-09 03:00:00;"ND";"9";72;2,97916666666667
"441";2019-04-09 04:00:00;"ND";"9";73;3,02083333333333
"442";2019-04-09 05:00:00;"ND";"9";74;3,0625
"443";2019-04-09 06:00:00;"ND";"9";75;3,10416666666667
"444";2019-04-09 07:00:00;"ND";"9";76;3,14583333333333
"445";2019-04-09 08:00:00;"ND";"9";77;3,1875
"446";2019-04-09 09:00:00;"ND";"9";78;3,22916666666667
"447";2019-04-09 10:00:00;"ND";"9";79;3,27083333333333
"448";2019-04-09 11:00:00;"ND";"9";80;3,3125
"449";2019-04-09 12:00:00;"ND";"9";81;3,35416666666667
"450";2019-04-09 13:00:00;"ND";"9";82;3,39583333333333
"451";2019-04-09 14:00:00;"ND";"9";83;3,4375
"452";2019-04-09 15:00:00;"ND";"9";84;3,47916666666667
"453";2019-04-09 16:00:00;"ND";"9";85;3,52083333333333
"454";2019-04-09 17:00:00;"ND";"9";86;3,5625
"455";2019-04-09 18:00:00;"ND";"9";87;3,60416666666667
"456";2019-04-09 19:00:00;"ND";"9";88;3,64583333333333
"457";2019-04-09 20:00:00;"ND";"9";89;3,6875
"458";2019-04-09 21:00:00;"ND";"9";90;3,72916666666667
"459";2019-04-09 22:00:00;"ND";"9";91;3,77083333333333
"460";2019-04-09 23:00:00;"ND";"9";92;3,8125
"461";2019-05-05 01:00:00;"10,18189407";"5";93;3,85416666666667
"462";2019-05-05 02:00:00;"10,96662579";"5";94;3,89583333333333
"463";2019-05-05 03:00:00;"10,02494773";"5";95;3,9375
"464";2019-05-05 04:00:00;"9,691436748";"5";96;3,97916666666667
"465";2019-05-05 05:00:00;"10,1034209";"5";97;4,02083333333333
"466";2019-05-05 06:00:00;"8,945941614";"5";98;4,0625
"467";2019-05-05 07:00:00;"8,828231856";"5";99;4,10416666666667
"468";2019-05-05 08:00:00;"9,554108697";"5";100;4,14583333333333
"469";2019-05-05 09:00:00;"11,41784653";"5";101;4,1875
"470";2019-05-05 10:00:00;"22,77683819";"5";102;4,22916666666667
"471";2019-05-05 11:00:00;"50,37977646";"5";103;4,27083333333333
"472";2019-05-05 12:00:00;"59,63961076";"5";104;4,3125
"473";2019-05-05 13:00:00;"66,32944868";"5";105;4,35416666666667
"474";2019-05-05 14:00:00;"85,96735998";"5";106;4,39583333333333
"475";2019-05-05 15:00:00;"90,02834664";"5";107;4,4375
"476";2019-05-05 16:00:00;"80,33690989";"5";108;4,47916666666667
"477";2019-05-05 17:00:00;"76,23668665";"5";109;4,52083333333333
"478";2019-05-05 18:00:00;"51,89038502";"5";110;4,5625
"479";2019-05-05 19:00:00;"30,85957491";"5";111;4,60416666666667
"480";2019-05-05 20:00:00;"18,28424909";"5";112;4,64583333333333
"481";2019-05-05 21:00:00;"9,750291628";"5";113;4,6875
"482";2019-05-05 22:00:00;"9,397162353";"5";114;4,72916666666667
"483";2019-05-05 23:00:00;"9,436398939";"5";115;4,77083333333333
"484";2019-05-06 01:00:00;"9,495253818";"6";93;3,85416666666667
"485";2019-05-06 02:00:00;"10,12303919";"6";94;3,89583333333333
"486";2019-05-06 03:00:00;"9,632581869";"6";95;3,9375
"487";2019-05-06 04:00:00;"10,1034209";"6";96;3,97916666666667
"488";2019-05-06 05:00:00;"8,632048926";"6";97;4,02083333333333
"489";2019-05-06 06:00:00;"8,710522098";"6";98;4,0625
"490";2019-05-06 07:00:00;"8,180828186";"6";99;4,10416666666667
"491";2019-05-06 08:00:00;"8,671285512";"6";100;4,14583333333333
"492";2019-05-06 09:00:00;"10,18189407";"6";101;4,1875
"493";2019-05-06 10:00:00;"35,27369084";"6";102;4,22916666666667
"494";2019-05-06 11:00:00;"40,19788238";"6";103;4,27083333333333
"495";2019-05-06 12:00:00;"43,5133739";"6";104;4,3125
"496";2019-05-06 13:00:00;"56,441829";"6";105;4,35416666666667
"497";2019-05-06 14:00:00;"57,8543461";"6";106;4,39583333333333
"498";2019-05-06 15:00:00;"54,4603814";"6";107;4,4375
"499";2019-05-06 16:00:00;"61,01289127";"6";108;4,47916666666667
"500";2019-05-06 17:00:00;"ND";"6";109;4,52083333333333
"501";2019-05-06 18:00:00;"32,68407616";"6";110;4,5625
"502";2019-05-06 19:00:00;"11,98677703";"6";111;4,60416666666667
"503";2019-05-06 20:00:00;"9,730673335";"6";112;4,64583333333333
"504";2019-05-06 21:00:00;"9,789528214";"6";113;4,6875
"505";2019-05-06 22:00:00;"9,220597716";"6";114;4,72916666666667
"506";2019-05-06 23:00:00;"9,240216009";"6";115;4,77083333333333
"507";2019-05-07 01:00:00;"10,57425993";"7";93;3,85416666666667
"508";2019-05-07 02:00:00;"9,730673335";"7";94;3,89583333333333
"509";2019-05-07 03:00:00;"9,907237972";"7";95;3,9375
"510";2019-05-07 04:00:00;"9,024414786";"7";96;3,97916666666667
"511";2019-05-07 05:00:00;"8,887086735";"7";97;4,02083333333333
"512";2019-05-07 06:00:00;"8,710522098";"7";98;4,0625
"513";2019-05-07 07:00:00;"8,59281234";"7";99;4,10416666666667
"514";2019-05-07 08:00:00;"8,808613563";"7";100;4,14583333333333
"515";2019-05-07 09:00:00;"28,83889073";"7";101;4,1875
"516";2019-05-07 10:00:00;"18,08806616";"7";102;4,22916666666667
"517";2019-05-07 11:00:00;"32,35056518";"7";103;4,27083333333333
"518";2019-05-07 12:00:00;"39,51124213";"7";104;4,3125
"519";2019-05-07 13:00:00;"46,16184346";"7";105;4,35416666666667
"520";2019-05-07 14:00:00;"62,93548399";"7";106;4,39583333333333
"521";2019-05-07 15:00:00;"58,50174977";"7";107;4,4375
"522";2019-05-07 16:00:00;"36,64697135";"7";108;4,47916666666667
"523";2019-05-07 17:00:00;"38,66765553";"7";109;4,52083333333333
"524";2019-05-07 18:00:00;"19,57905643";"7";110;4,5625
"525";2019-05-07 19:00:00;"10,82929774";"7";111;4,60416666666667
"526";2019-05-07 20:00:00;"9,456017232";"7";112;4,64583333333333
"527";2019-05-07 21:00:00;"9,475635525";"7";113;4,6875
"528";2019-05-07 22:00:00;"9,200979423";"7";114;4,72916666666667
"529";2019-05-07 23:00:00;"8,749758684";"7";115;4,77083333333333
"530";2019-05-08 01:00:00;"8,887086735";"8";93;3,85416666666667
"531";2019-05-08 02:00:00;"8,200446479";"8";94;3,89583333333333
"532";2019-05-08 03:00:00;"8,357392824";"8";95;3,9375
"533";2019-05-08 04:00:00;"8,318156238";"8";96;3,97916666666667
"534";2019-05-08 05:00:00;"8,39662941";"8";97;4,02083333333333
"535";2019-05-08 06:00:00;"8,337774531";"8";98;4,0625
"536";2019-05-08 07:00:00;"8,690903805";"8";99;4,10416666666667
"537";2019-05-08 08:00:00;"8,632048926";"8";100;4,14583333333333
"538";2019-05-08 09:00:00;"9,475635525";"8";101;4,1875
"539";2019-05-08 10:00:00;"13,69356852";"8";102;4,22916666666667
"540";2019-05-08 11:00:00;"27,66179315";"8";103;4,27083333333333
"541";2019-05-08 12:00:00;"32,78216762";"8";104;4,3125
"542";2019-05-08 13:00:00;"42,43436779";"8";105;4,35416666666667
"543";2019-05-08 14:00:00;"38,54994577";"8";106;4,39583333333333
"544";2019-05-08 15:00:00;"49,35962522";"8";107;4,4375
"545";2019-05-08 16:00:00;"41,19841533";"8";108;4,47916666666667
"546";2019-05-08 17:00:00;"31,1538493";"8";109;4,52083333333333
"547";2019-05-08 18:00:00;"17,57799054";"8";110;4,5625
"548";2019-05-08 19:00:00;"9,534490404";"8";111;4,60416666666667
"549";2019-05-08 20:00:00;"11,12357214";"8";112;4,64583333333333
"550";2019-05-08 21:00:00;"13,87013316";"8";113;4,6875
"551";2019-05-08 22:00:00;"13,32082096";"8";114;4,72916666666667
"552";2019-05-08 23:00:00;"15,63577953";"8";115;4,77083333333333
"553";2019-05-09 01:00:00;"12,16334167";"9";93;3,85416666666667
"554";2019-05-09 02:00:00;"11,41784653";"9";94;3,89583333333333
"555";2019-05-09 03:00:00;"10,14265749";"9";95;3,9375
"556";2019-05-09 04:00:00;"10,24074895";"9";96;3,97916666666667
"557";2019-05-09 05:00:00;"9,299070888";"9";97;4,02083333333333
"558";2019-05-09 06:00:00;"8,298537945";"9";98;4,0625
"559";2019-05-09 07:00:00;"8,612430633";"9";99;4,10416666666667
"560";2019-05-09 08:00:00;"8,710522098";"9";100;4,14583333333333
"561";2019-05-09 09:00:00;"9,122506251";"9";101;4,1875
"562";2019-05-09 10:00:00;"37,01971892";"9";102;4,22916666666667
"563";2019-05-09 11:00:00;"ND";"9";103;4,27083333333333
"564";2019-05-09 12:00:00;"ND";"9";104;4,3125
"565";2019-05-09 13:00:00;"ND";"9";105;4,35416666666667
"566";2019-05-09 14:00:00;"ND";"9";106;4,39583333333333
"567";2019-05-09 15:00:00;"16,34203808";"9";107;4,4375
"568";2019-05-09 16:00:00;"19,85371253";"9";108;4,47916666666667
"569";2019-05-09 17:00:00;"9,711055042";"9";109;4,52083333333333
"570";2019-05-09 18:00:00;"8,867468442";"9";110;4,5625
"571";2019-05-09 19:00:00;"7,690370861";"9";111;4,60416666666667
"572";2019-05-09 20:00:00;"8,121973307";"9";112;4,64583333333333
"573";2019-05-09 21:00:00;"9,18136113";"9";113;4,6875
"574";2019-05-09 22:00:00;"8,416247703";"9";114;4,72916666666667
"575";2019-05-09 23:00:00;"8,043500135";"9";115;4,77083333333333
"576";2019-06-05 01:00:00;"15,57692465";"5";116;4,8125
"577";2019-06-05 02:00:00;"11,515938";"5";117;4,85416666666667
"578";2019-06-05 03:00:00;"10,92738921";"5";118;4,89583333333333
"579";2019-06-05 04:00:00;"10,12303919";"5";119;4,9375
"580";2019-06-05 05:00:00;"7,847317205";"5";120;4,97916666666667
"581";2019-06-05 06:00:00;"7,690370861";"5";121;5,02083333333333
"582";2019-06-05 07:00:00;"7,042967192";"5";122;5,0625
"583";2019-06-05 08:00:00;"8,533957461";"5";123;5,10416666666667
"584";2019-06-05 09:00:00;"15,61616124";"5";124;5,14583333333333
"585";2019-06-05 10:00:00;"21,38393938";"5";125;5,1875
"586";2019-06-05 11:00:00;"31,7423981";"5";126;5,22916666666667
"587";2019-06-05 12:00:00;"40,92375923";"5";127;5,27083333333333
"588";2019-06-05 13:00:00;"54,63694604";"5";128;5,3125
"589";2019-06-05 14:00:00;"72,80348537";"5";129;5,35416666666667
"590";2019-06-05 15:00:00;"73,39203416";"5";130;5,39583333333333
"591";2019-06-05 16:00:00;"63,38670473";"5";131;5,4375
"592";2019-06-05 17:00:00;"36,58811647";"5";132;5,47916666666667
"593";2019-06-05 18:00:00;"22,69836502";"5";133;5,52083333333333
"594";2019-06-05 19:00:00;"9,456017232";"5";134;5,5625
"595";2019-06-05 20:00:00;"8,847850149";"5";135;5,60416666666667
"596";2019-06-05 21:00:00;"14,47830024";"5";136;5,64583333333333
"597";2019-06-05 22:00:00;"15,24341367";"5";137;5,6875
"598";2019-06-05 23:00:00;"14,14478926";"5";138;5,72916666666667
"599";2019-06-06 01:00:00;"11,18242702";"6";116;4,8125
"600";2019-06-06 02:00:00;"13,90936975";"6";117;4,85416666666667
"601";2019-06-06 03:00:00;"13,14425632";"6";118;4,89583333333333
"602";2019-06-06 04:00:00;"10,04456602";"6";119;4,9375
"603";2019-06-06 05:00:00;"7,454951345";"6";120;4,97916666666667
"604";2019-06-06 06:00:00;"7,454951345";"6";121;5,02083333333333
"605";2019-06-06 07:00:00;"7,906172084";"6";122;5,0625
"606";2019-06-06 08:00:00;"11,73173922";"6";123;5,10416666666667
"607";2019-06-06 09:00:00;"19,9321857";"6";124;5,14583333333333
"608";2019-06-06 10:00:00;"32,60560299";"6";125;5,1875
"609";2019-06-06 11:00:00;"47,77054349";"6";126;5,22916666666667
"610";2019-06-06 12:00:00;"62,52349983";"6";127;5,27083333333333
"611";2019-06-06 13:00:00;"62,24884373";"6";128;5,3125
"612";2019-06-06 14:00:00;"52,06694966";"6";129;5,35416666666667
"613";2019-06-06 15:00:00;"32,17400054";"6";130;5,39583333333333
"614";2019-06-06 16:00:00;"28,48576146";"6";131;5,4375
"615";2019-06-06 17:00:00;"25,48416262";"6";132;5,47916666666667
"616";2019-06-06 18:00:00;"13,22272949";"6";133;5,52083333333333
"617";2019-06-06 19:00:00;"10,04456602";"6";134;5,5625
"618";2019-06-06 20:00:00;"19,16707227";"6";135;5,60416666666667
"619";2019-06-06 21:00:00;"10,47616847";"6";136;5,64583333333333
"620";2019-06-06 22:00:00;"11,12357214";"6";137;5,6875
"621";2019-06-06 23:00:00;"11,16280872";"6";138;5,72916666666667
"622";2019-06-07 01:00:00;"10,33884042";"7";116;4,8125
"623";2019-06-07 02:00:00;"11,08433555";"7";117;4,85416666666667
"624";2019-06-07 03:00:00;"11,14319043";"7";118;4,89583333333333
"625";2019-06-07 04:00:00;"12,59494411";"7";119;4,9375
"626";2019-06-07 05:00:00;"10,51540506";"7";120;4,97916666666667
"627";2019-06-07 06:00:00;"8,298537945";"7";121;5,02083333333333
"628";2019-06-07 07:00:00;"7,965026963";"7";122;5,0625
"629";2019-06-07 08:00:00;"8,533957461";"7";123;5,10416666666667
"630";2019-06-07 09:00:00;"9,397162353";"7";124;5,14583333333333
"631";2019-06-07 10:00:00;"15,75348929";"7";125;5,1875
"632";2019-06-07 11:00:00;"25,44492604";"7";126;5,22916666666667
"633";2019-06-07 12:00:00;"34,27315789";"7";127;5,27083333333333
"634";2019-06-07 13:00:00;"36,58811647";"7";128;5,3125
"635";2019-06-07 14:00:00;"43,98421294";"7";129;5,35416666666667
"636";2019-06-07 15:00:00;"33,9788835";"7";130;5,39583333333333
"637";2019-06-07 16:00:00;"24,56210285";"7";131;5,4375
"638";2019-06-07 17:00:00;"25,73920043";"7";132;5,47916666666667
"639";2019-06-07 18:00:00;"11,2412819";"7";133;5,52083333333333
"640";2019-06-07 19:00:00;"9,083269665";"7";134;5,5625
"641";2019-06-07 20:00:00;"8,926323321";"7";135;5,60416666666667
"642";2019-06-07 21:00:00;"11,35899165";"7";136;5,64583333333333
"643";2019-06-07 22:00:00;"11,08433555";"7";137;5,6875
"644";2019-06-07 23:00:00;"10,73120628";"7";138;5,72916666666667
"645";2019-06-08 01:00:00;"10,57425993";"8";116;4,8125
"646";2019-06-08 02:00:00;"12,45761606";"8";117;4,85416666666667
"647";2019-06-08 03:00:00;"13,06578315";"8";118;4,89583333333333
"648";2019-06-08 04:00:00;"12,33990631";"8";119;4,9375
"649";2019-06-08 05:00:00;"10,1034209";"8";120;4,97916666666667
"650";2019-06-08 06:00:00;"8,357392824";"8";121;5,02083333333333
"651";2019-06-08 07:00:00;"8,220064773";"8";122;5,0625
"652";2019-06-08 08:00:00;"8,828231856";"8";123;5,10416666666667
"653";2019-06-08 09:00:00;"10,90777092";"8";124;5,14583333333333
"654";2019-06-08 10:00:00;"17,02867834";"8";125;5,1875
"655";2019-06-08 11:00:00;"24,4247748";"8";126;5,22916666666667
"656";2019-06-08 12:00:00;"39,11887627";"8";127;5,27083333333333
"657";2019-06-08 13:00:00;"50,18359353";"8";128;5,3125
"658";2019-06-08 14:00:00;"58,07014732";"8";129;5,35416666666667
"659";2019-06-08 15:00:00;"61,73876811";"8";130;5,39583333333333
"660";2019-06-08 16:00:00;"73,41165246";"8";131;5,4375
"661";2019-06-08 17:00:00;"71,3124951";"8";132;5,47916666666667
"662";2019-06-08 18:00:00;"47,71168861";"8";133;5,52083333333333
"663";2019-06-08 19:00:00;"19,46134667";"8";134;5,5625
"664";2019-06-08 20:00:00;"10,61349652";"8";135;5,60416666666667
"665";2019-06-08 21:00:00;"9,122506251";"8";136;5,64583333333333
"666";2019-06-08 22:00:00;"9,357925767";"8";137;5,6875
"667";2019-06-08 23:00:00;"9,711055042";"8";138;5,72916666666667
"668";2019-06-09 01:00:00;"8,318156238";"9";116;4,8125
"669";2019-06-09 02:00:00;"8,161209893";"9";117;4,85416666666667
"670";2019-06-09 03:00:00;"7,474569638";"9";118;4,89583333333333
"671";2019-06-09 04:00:00;"7,768844033";"9";119;4,9375
"672";2019-06-09 05:00:00;"7,690370861";"9";120;4,97916666666667
"673";2019-06-09 06:00:00;"7,906172084";"9";121;5,02083333333333
"674";2019-06-09 07:00:00;"7,788462326";"9";122;5,0625
"675";2019-06-09 08:00:00;"10,18189407";"9";123;5,10416666666667
"676";2019-06-09 09:00:00;"20,63844425";"9";124;5,14583333333333
"677";2019-06-09 10:00:00;"36,62735306";"9";125;5,1875
"678";2019-06-09 11:00:00;"50,57595939";"9";126;5,22916666666667
"679";2019-06-09 12:00:00;"63,739834";"9";127;5,27083333333333
"680";2019-06-09 13:00:00;"67,91853041";"9";128;5,3125
"681";2019-06-09 14:00:00;"63,1905218";"9";129;5,35416666666667
"682";2019-06-09 15:00:00;"64,36761938";"9";130;5,39583333333333
"683";2019-06-09 16:00:00;"60,42434248";"9";131;5,4375
"684";2019-06-09 17:00:00;"42,57169584";"9";132;5,47916666666667
"685";2019-06-09 18:00:00;"19,85371253";"9";133;5,52083333333333
"686";2019-06-09 19:00:00;"11,73173922";"9";134;5,5625
"687";2019-06-09 20:00:00;"8,887086735";"9";135;5,60416666666667
"688";2019-06-09 21:00:00;"8,632048926";"9";136;5,64583333333333
"689";2019-06-09 22:00:00;"10,16227578";"9";137;5,6875
"690";2019-06-09 23:00:00;"9,750291628";"9";138;5,72916666666667
"691";2019-07-05 01:00:00;"6,277853764";"5";139;5,77083333333333
"692";2019-07-05 02:00:00;"6,984112313";"5";140;5,8125
"693";2019-07-05 03:00:00;"6,51327328";"5";141;5,85416666666667
"694";2019-07-05 04:00:00;"7,768844033";"5";142;5,89583333333333
"695";2019-07-05 05:00:00;"8,357392824";"5";143;5,9375
"696";2019-07-05 06:00:00;"7,572661103";"5";144;5,97916666666667
"697";2019-07-05 07:00:00;"8,435865996";"5";145;6,02083333333333
"698";2019-07-05 08:00:00;"9,044033079";"5";146;6,0625
"699";2019-07-05 09:00:00;"15,81234417";"5";147;6,10416666666667
"700";2019-07-05 10:00:00;"28,56423463";"5";148;6,14583333333333
"701";2019-07-05 11:00:00;"43,86650318";"5";149;6,1875
"702";2019-07-05 12:00:00;"61,64067665";"5";150;6,22916666666667
"703";2019-07-05 13:00:00;"66,29021209";"5";151;6,27083333333333
"704";2019-07-05 14:00:00;"71,5871512";"5";152;6,3125
"705";2019-07-05 15:00:00;"91,30353568";"5";153;6,35416666666667
"706";2019-07-05 16:00:00;"88,47850149";"5";154;6,39583333333333
"707";2019-07-05 17:00:00;"68,15394993";"5";155;6,4375
"708";2019-07-05 18:00:00;"30,19255295";"5";156;6,47916666666667
"709";2019-07-05 19:00:00;"18,59814178";"5";157;6,52083333333333
"710";2019-07-05 20:00:00;"13,41891242";"5";158;6,5625
"711";2019-07-05 21:00:00;"14,14478926";"5";159;6,60416666666667
"712";2019-07-05 22:00:00;"12,32028801";"5";160;6,64583333333333
"713";2019-07-05 23:00:00;"12,20257825";"5";161;6,6875
"714";2019-07-06 01:00:00;"17,79379176";"6";139;5,77083333333333
"715";2019-07-06 02:00:00;"17,63684542";"6";140;5,8125
"716";2019-07-06 03:00:00;"16,12623686";"6";141;5,85416666666667
"717";2019-07-06 04:00:00;"16,93058687";"6";142;5,89583333333333
"718";2019-07-06 05:00:00;"10,80967945";"6";143;5,9375
"719";2019-07-06 06:00:00;"8,220064773";"6";144;5,97916666666667
"720";2019-07-06 07:00:00;"8,494720875";"6";145;6,02083333333333
"721";2019-07-06 08:00:00;"10,41731359";"6";146;6,0625
"722";2019-07-06 09:00:00;"18,55890519";"6";147;6,10416666666667
"723";2019-07-06 10:00:00;"33,80231886";"6";148;6,14583333333333
"724";2019-07-06 11:00:00;"48,41794716";"6";149;6,1875
"725";2019-07-06 12:00:00;"58,32518513";"6";150;6,22916666666667
"726";2019-07-06 13:00:00;"74,35333052";"6";151;6,27083333333333
"727";2019-07-06 14:00:00;"76,15821348";"6";152;6,3125
"728";2019-07-06 15:00:00;"84,35865996";"6";153;6,35416666666667
"729";2019-07-06 16:00:00;"85,88888681";"6";154;6,39583333333333
"730";2019-07-06 17:00:00;"77,39416594";"6";155;6,4375
"731";2019-07-06 18:00:00;"44,94550929";"6";156;6,47916666666667
"732";2019-07-06 19:00:00;"27,26942729";"6";157;6,52083333333333
"733";2019-07-06 20:00:00;"18,5392869";"6";158;6,5625
"734";2019-07-06 21:00:00;"13,71318682";"6";159;6,60416666666667
"735";2019-07-06 22:00:00;"10,98624409";"6";160;6,64583333333333
"736";2019-07-06 23:00:00;"9,416780646";"6";161;6,6875
"737";2019-07-07 01:00:00;"8,710522098";"7";139;5,77083333333333
"738";2019-07-07 02:00:00;"8,180828186";"7";140;5,8125
"739";2019-07-07 03:00:00;"8,847850149";"7";141;5,85416666666667
"740";2019-07-07 04:00:00;"8,533957461";"7";142;5,89583333333333
"741";2019-07-07 05:00:00;"7,55304281";"7";143;5,9375
"742";2019-07-07 06:00:00;"7,239150122";"7";144;5,97916666666667
"743";2019-07-07 07:00:00;"8,082736721";"7";145;6,02083333333333
"744";2019-07-07 08:00:00;"12,26143313";"7";146;6,0625
"745";2019-07-07 09:00:00;"21,38393938";"7";147;6,10416666666667
"746";2019-07-07 10:00:00;"34,39086765";"7";148;6,14583333333333
"747";2019-07-07 11:00:00;"52,40046064";"7";149;6,1875
"748";2019-07-07 12:00:00;"67,99700358";"7";150;6,22916666666667
"749";2019-07-07 13:00:00;"79,23828548";"7";151;6,27083333333333
"750";2019-07-07 14:00:00;"80,74889404";"7";152;6,3125
"751";2019-07-07 15:00:00;"88,34117344";"7";153;6,35416666666667
"752";2019-07-07 16:00:00;"94,8936833";"7";154;6,39583333333333
"753";2019-07-07 17:00:00;"44,6512349";"7";155;6,4375
"754";2019-07-07 18:00:00;"36,84315428";"7";156;6,47916666666667
"755";2019-07-07 19:00:00;"33,50804447";"7";157;6,52083333333333
"756";2019-07-07 20:00:00;"23,16920405";"7";158;6,5625
"757";2019-07-07 21:00:00;"14,14478926";"7";159;6,60416666666667
"758";2019-07-07 22:00:00;"12,32028801";"7";160;6,64583333333333
"759";2019-07-07 23:00:00;"10,88815262";"7";161;6,6875
"760";2019-07-08 01:00:00;"16,04776368";"8";139;5,77083333333333
"761";2019-07-08 02:00:00;"14,83142952";"8";140;5,8125
"762";2019-07-08 03:00:00;"13,88975145";"8";141;5,85416666666667
"763";2019-07-08 04:00:00;"11,55517458";"8";142;5,89583333333333
"764";2019-07-08 05:00:00;"11,20204531";"8";143;5,9375
"765";2019-07-08 06:00:00;"8,063118428";"8";144;5,97916666666667
"766";2019-07-08 07:00:00;"9,083269665";"8";145;6,02083333333333
"767";2019-07-08 08:00:00;"11,26090019";"8";146;6,0625
"768";2019-07-08 09:00:00;"20,04989546";"8";147;6,10416666666667
"769";2019-07-08 10:00:00;"37,03933721";"8";148;6,14583333333333
"770";2019-07-08 11:00:00;"50,73290573";"8";149;6,1875
"771";2019-07-08 12:00:00;"59,34533636";"8";150;6,22916666666667
"772";2019-07-08 13:00:00;"69,84112313";"8";151;6,27083333333333
"773";2019-07-08 14:00:00;"78,47317205";"8";152;6,3125
"774";2019-07-08 15:00:00;"65,64280842";"8";153;6,35416666666667
"775";2019-07-08 16:00:00;"55,99060826";"8";154;6,39583333333333
"776";2019-07-08 17:00:00;"31,80125297";"8";155;6,4375
"777";2019-07-08 18:00:00;"23,67927967";"8";156;6,47916666666667
"778";2019-07-08 19:00:00;"39,8643714";"8";157;6,52083333333333
"779";2019-07-08 20:00:00;"24,58172115";"8";158;6,5625
"780";2019-07-08 21:00:00;"29,4862944";"8";159;6,60416666666667
"781";2019-07-08 22:00:00;"16,63631248";"8";160;6,64583333333333
"782";2019-07-08 23:00:00;"14,00746121";"8";161;6,6875
"783";2019-07-09 01:00:00;"11,59441117";"9";139;5,77083333333333
"784";2019-07-09 02:00:00;"11,96715874";"9";140;5,8125
"785";2019-07-09 03:00:00;"9,730673335";"9";141;5,85416666666667
"786";2019-07-09 04:00:00;"9,024414786";"9";142;5,89583333333333
"787";2019-07-09 05:00:00;"8,318156238";"9";143;5,9375
"788";2019-07-09 06:00:00;"7,317623294";"9";144;5,97916666666667
"789";2019-07-09 07:00:00;"7,533424517";"9";145;6,02083333333333
"790";2019-07-09 08:00:00;"8,298537945";"9";146;6,0625
"791";2019-07-09 09:00:00;"13,57585877";"9";147;6,10416666666667
"792";2019-07-09 10:00:00;"34,76361522";"9";148;6,14583333333333
"793";2019-07-09 11:00:00;"58,6783144";"9";149;6,1875
"794";2019-07-09 12:00:00;"63,85754376";"9";150;6,22916666666667
"795";2019-07-09 13:00:00;"68,48746091";"9";151;6,27083333333333
"796";2019-07-09 14:00:00;"65,1327328";"9";152;6,3125
"797";2019-07-09 15:00:00;"65,52509866";"9";153;6,35416666666667
"798";2019-07-09 16:00:00;"62,11151568";"9";154;6,39583333333333
"799";2019-07-09 17:00:00;"53,65603139";"9";155;6,4375
"800";2019-07-09 18:00:00;"41,21803362";"9";156;6,47916666666667
"801";2019-07-09 19:00:00;"19,02974422";"9";157;6,52083333333333
"802";2019-07-09 20:00:00;"16,44012955";"9";158;6,5625
"803";2019-07-09 21:00:00;"ND";"9";159;6,60416666666667
"804";2019-07-09 22:00:00;"ND";"9";160;6,64583333333333
